id,question,answer,label
9662,cost to file bankruptcy in virginia,"When you file for bankruptcy, you must compare your income to the median income for a household of your size in West Virginia. If your income is less than the median, you will be eligible to file for Chapter 7 and, if you choose to file for Chapter 13, you can use a three-year repayment plan (rather than five years). Where to File. The United States Bankrutpcy Court divides West Virginia into two districts. In the Northern District, the bankruptcy courts are located in Wheeling and Clarksburg. In the Southern District, the bankruptcy courts are in Charleston, Beckley, and Huntington.",0
9662,cost to file bankruptcy in virginia,"It now costs $306 to file for bankruptcy under chapter 7 and $281 to file for bankruptcy under chapter 13, whether for one person or a married couple. The court may allow you to pay this filing fee in installments if you cannot pay all at once. Bankruptcy is a legal proceeding in which an individual who cannot pay his or her bills can get a fresh financial start. The right to file for bankruptcy is provided by federal law, and all bankruptcy cases are handled in federal court.",0
9663,what is a hummingbird moth,"Hummingbird Moth. The hummingbird moth is an enchanting insect. Many mistake it for a hummingbird, it is that charming! On summer evenings, my husband and I sit outside in front of our flower garden watching hummingbirds. Also, we have the pleasure of viewing these moths, a creature that resembles a hummingbird in many ways. There are 2 usual suspects that are categorized as hummingbird moths: 1) The Clearwing Moth (Scientic Name-Hemaris thysbe). The Clearwing moth is a beautiful insect",1
9663,what is a hummingbird moth,"Also called hawk moths, sphinx moths, clearwing moths and bee-hawk moths, and in the caterpillar stage, they are called hornworms. Hummingbird moths share a lot of common characteristics with hummingbirds, which often leads to confusion if backyard birders aren't aware that these distinct moths may be nearby. 1 Flocks: Hummingbirds are more aggressive than moths, and while some flocks may form at feeding areas, it is more common to see hummingbirds alone. 2  Hummingbird moths, however, are more likely to travel together and show no aggression toward other moths.",0
9663,what is a hummingbird moth,"Some people have been puzzled lately by a hummingbird-like moth in flower gardens. They have been watching a hummingbird moth. This common moth has a 1 ½ to 2 1/4 inch wingspan. Sometimes called a hummingbird clearwing, this moth lacks scales on most of it wings except for a dark border around the edge of the wings. This moth hovers and darts about acrobatically in flower gardens, like a hummingbird",0
9663,what is a hummingbird moth,"From Wikipedia, the free encyclopedia. Hemaris thysbe, commonly known as the hummingbird clearwing, is a moth of the Sphingidae (hawkmoth) family. Coloration varies between individuals, but typically the moth is olive green and burgundy on its back, and white or yellow and burgundy on the underside. ",0
9663,what is a hummingbird moth,"Hemaris thysbe. The Hummingbird Moth, unlike most moths, is seen on clear, sunny days. Many people do confuse it with hummingbirds because of its coloration and how it moves. Hummingbird Moths grow up to two inches long. They have an olive-green body with red bands across their abdomen. ",0
9663,what is a hummingbird moth,"There are two types of North American Hummingbird Moths: the Snowberry Clearwing Moth which looks very much like a bumblebee, and the Hummingbird Clearwing Moth which I am describing here. The Hummingbird Clearwing has a wide range across the US including sightings in Maine, Alaska, Florida and Texas. ",0
9663,what is a hummingbird moth,"I saw a moth that looks like a hummingbird. What you have seen is one of a number of moth species commonly called hummingbird, sphinx, or hawk moths. Look under the Family Sphingidae or browse images on our web site for common examples in North America. ",0
9663,what is a hummingbird moth,"The term hummingbird moth is a general term applied to many medium to large moths in the Sphingidae family and Hemaris genus of moths. There are more than 1,200 species of these moths worldwide, and roughly 125 of them can be seen regularly in North America. 1 Flocks: Hummingbirds are more aggressive than moths, and while some flocks may form at feeding areas, it is more common to see hummingbirds alone. 2  Hummingbird moths, however, are more likely to travel together and show no aggression toward other moths.",0
9663,what is a hummingbird moth,"Hummingbird moths are good hummingbird mimics. Dwight Sipler. Hummingbirds can be exciting to see, but more than one backyard birder has been disappointed to discover they may not be looking at a bird at all – hummingbird moths are fantastic hummingbird imposters. 1 Flocks: Hummingbirds are more aggressive than moths, and while some flocks may form at feeding areas, it is more common to see hummingbirds alone. 2  Hummingbird moths, however, are more likely to travel together and show no aggression toward other moths.",0
9664,what does a western blot detect,"Western blot. A western blot is a laboratory method used to detect specific protein molecules from among a mixture of proteins. This mixture can include all of the proteins associated with a particular tissue or cell type. The first step in a western blot is to prepare the protein sample by mixing it with a detergent called sodium dodecyl sulfate, which makes the proteins unfold into linear chains and coats then with a negative charge.",0
9664,what does a western blot detect,"The immunoblot is a laboratory test that looks for antibodies the body makes against different molecules, or “antigens,” that are part of the Borrelia burgdorferi bacteria. Western Blots were the first type of immunoblot developed for Lyme disease testing. ",0
9664,what does a western blot detect,Western blot. This is an immunoassay test method that detects specific proteins in blood or tissue. It combines an electrophoresis step with a step that transfers (blots) the separated proteins onto a membrane. ,0
9664,what does a western blot detect,"Western Blotting. Western blot analysis can detect one protein in a mixture of any number of proteins while giving you information about the size of the protein. It does not matter whether the protein has been synthesized in vivo or in vitro. You will use this antibody as a probe to detect the protein of interest. Western blotting tells you how much protein has accumulated in cells. If you are interested in the rate of synthesis of a protein, Radio-Immune Precipitation (RIP) may be the best assay for you.",0
